label,source,sentence
surprise,tweets,"Twitter seriously, SERIOUSLY dropped the ball here with my RoxieRavenclaw account. I'm so mad and sad about this."
surprise,tweets,when da heck will the garage man get here I ask you.. WHEN..
surprise,tweets,aww bradie loves perth  I love the ad at the top of his page too lol xx
surprise,tweets,what?!?! OMG!!! I can't view this on my iPhone!!
surprise,tweets,Thought you might be interested in    See who's viewing your photos!
surprise,tweets,"You too, Rus!"
surprise,fairytale_sentences,"But round the end of a cucumber frame, whom should he meet but Mr. McGregor!"
surprise,artificial_sentences,"Chambers shot him a look of astonishment , then turned to include Nora"
surprise,tweets,where you ladies off to?
surprise,tweets,all is quiet in twitterland 2day.
surprise,tweets,"Sorry to have missed it. Yes, I'm a lazy bastard  Up, but still not dressed"
surprise,fairytale_sentences,"Then said the little room-door, ""Little flea, why art thou screaming?"""
surprise,tweets,"Im good ta. bit tired cos i've been wking all wkend but other than that, all good  How's you?"
surprise,tweets,DAMN! a mass unfollowing and i didnt get the invite! im bummed now
surprise,tweets,"Holy cow! Archie Andrews finally marries Veronica Lodge.This is not what I thought will eventually happen in my 6th grade  Awww...bad, bad"
surprise,tweets,The guns not working eh?
surprise,tweets,"I read somewhere they were restoring the name, hope it happens soon"
surprise,tweets,"plus, look at all the orbs! you either have ghosts or you need to clean the mirror"
surprise,artificial_sentences,He looked down at her astonished face with darkly angled brows .
surprise,tweets,"Aww Thank u hun i cant believe ah  i will send you when i look pc =D cuz im login from mobile.i will send you,dear friend ^"
surprise,fairytale_sentences,"Then the prince got down and looked at her foot; and he saw, by the blood that streamed from it, what a trick she had played him."
surprise,artificial_sentences,"At a nervous and hurriedly arranged press conference , the Ibrox publicity machine could barely paper the cracks between the departing boss and his bewildered chairman ."
surprise,artificial_sentences,"My previous astonishment at the fact that people who came here like De Michelis [ the former foreign secretary ] , or like ex-Prime Minister Andreotti , never endowed us with any money is now diminished ."
surprise,tweets,"Certainly not Cheers than, huh?"
surprise,tweets,why won't the kids sleep
surprise,tweets,TWEET 42
surprise,tweets,Its beautiful outside. I wish i was in new york city. But this area is pretty cool. Hip and trendy.
surprise,tweets,I somehow miss you.
surprise,tweets,net .. net .. net ..  hmm. bad weather .. weird summer!
surprise,tweets,"Were you able to watch it online?!  I hope you were!  And yeah, Belinda Jensen was really good"
surprise,tweets,"No Happy Mums day for the Mums, only the guys????"
surprise,tweets,"it's the small things in life that count, like being on a blur photograph of google streetview..  keep following !!!"
surprise,fairytale_sentences,"And then what a number of subscriptions to charities, and what innocent verses!"
surprise,fairytale_sentences,"The giant did not know what to say, and could not believe it of the little man."
surprise,fairytale_sentences,He fell- his three hundred and sixty-five years were passed as the single day of the Ephemera.
surprise,tweets,- Its so pretty! The girls must love you a whole lot  Happy bday again!
surprise,tweets,"I know, pero available na yata eh. Sa Singapore, though!"
surprise,tweets,That your blog? - didn't realize I was following the blogger on my RSS feed! Great idea btw
surprise,tweets,OUCH! my earphones just shocked me
surprise,tweets,"Boss just texted me, I HAVE THE DAY OFF! YES&lt; YES AND YES AGAIN!"
surprise,tweets,kwl... nm this msn nd homework... but i went 2 c hanna montana hte movie yesterday xx happy mayday btw xx
surprise,fairytale_sentences,"When the countryman saw so much money, he said, ""I will agree to your proposal."""
surprise,fairytale_sentences,"Round its neck hung a piece of ribbon, on which was written ""The Emperor of China's nightingale is poor compared with that of the Emperor of Japan's."""
surprise,tweets,is highly amused I wasn't treated nicely like any other patient..not my fault my life is better than yours.
surprise,tweets,"I mailed   for some help, you got reply right now from him, I didn't get, which should probly mean I won't get it"
surprise,tweets,"read it! lucky, why are you getting a new phone?"
surprise,tweets,Wow Derek Rose got a next student to do his SATs.  so what now? He can't play no more?
surprise,tweets,Mount dishes have been conquered. Dish land is ours
surprise,tweets,Eating an apple... for once in my life!!! Thought you would like to know
surprise,tweets,- Awwwww i want them
surprise,tweets,"too early ,,, I'll spill my corn flakes"
surprise,tweets,a bee stung your eye? im sorry
surprise,tweets,"- Aw, well I'm glad to hear you're okay. Try a hot bath or a cup of tea maybe to calm you down. I worry about you!"
surprise,tweets,haha I know.  Sorry about all the typos in that last tweet...blehhh.  ps - Because I Said So is sucha cute movie..  awww
surprise,tweets,i had a dream that i was going to my graduation ; i started crying...then i went home to take a nap ; missed it...then a bee stung me...
surprise,tweets,&lt; that! its so cute and currently has ymas pumping full blast ! i dont know what to revise for comms
surprise,tweets,So wish the Carlton game was on live  stupid channel 7 lol.
surprise,tweets,alice doesn't know what to wear to the cinema  &lt;3
surprise,tweets,I'm so glad my concert is still a week away...I'm getting so sick and I need the time to recover!! My lungs hurt so bad right now
surprise,fairytale_sentences,"The girl, however, did as the little men had bidden her, swept away the snow behind the little house with the broom, and what did she find but real ripe strawberries, which came up quite dark-red out of the snow!"
surprise,tweets,full day with Jasper ; Bonty!!! my new puppies
surprise,artificial_sentences,She was feeling hurt and a little bewildered .
surprise,tweets,"Wow, my phone was blowing up with tweets all day. Now that I'm home, it's a ghost town! Guess I'll do some chores in my apt. ; go to bed."
surprise,fairytale_sentences,"What have you there? asked another old magician, who had no name- and that was the best thing about him."
surprise,tweets,i used to be!! i've done a few different jobs in yj. currently i'm a court officer
surprise,tweets,Back at work.....too much email in my inbox....
surprise,tweets,Never commute in the rain. The people get so much meaner to you.
surprise,tweets,i can't believe it...
surprise,tweets,Awake. Suprisingly. Couldn't get to sleep last night so gave up and pulled an all-nighter.  How are you?
surprise,tweets,yes'ma... for an after party too after the show next week.
surprise,fairytale_sentences,"And as he still bent down more and more while he was doing so, and trying to look straight into the eyes, his long hair fell down from his shoulders into the water."
surprise,tweets,sucks that i don't have a drawing tablet!
surprise,tweets,ok just between U and me  and all of  our  followers on twitter what do U really think of   ? lol
surprise,artificial_sentences,The bewilderment of the child Nizan can not be overstated .
surprise,tweets,"When I read that, my first thought was using Cast&lt;T&gt;() as a status symbol"
surprise,tweets,Hey Love!!!
surprise,artificial_sentences,"The Odones were left stunned when they were told in 1984 at the Children 's Hospital in Washington DC that their fun-loving , brilliant six-year-old son -- he already spoke three languages -- had ALD , and was under sentence of death ."
surprise,fairytale_sentences,"What my commands are? replied the soldier, quite astonished."
